"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.731,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.7307,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.7201,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.7041,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.7151,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.756,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.8092,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.859,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.9,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.9236,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.9327,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.9277,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.9001,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.851,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.7751,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.6778,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.5712,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.4647,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3618,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.2537,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.1356,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",99.97854,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.79429,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.61266,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.46069,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.33265,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.21754,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.12085,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.05542,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.03141,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.03291,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.04465,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.0541,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.07191,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.11277,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.1897,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.30432,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.44063,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.57902,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.6919,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.7691,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.81474,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.84073,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.86491,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.89946,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.94493,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.0226,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.1234,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.2329,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.336,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.4331,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.5343,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.6323,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.7002,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.7281,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.7229,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.6896,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.6287,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.5426,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.4178,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.257,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.0823,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.92262,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.7923,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.69311,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.61903,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.54268,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.45828,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.37101,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.28717,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.21864,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.19493,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.20797,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.22642,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.22202,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.16465,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.04876,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.24635,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.61226,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",94.13344,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",96.04415,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.59231,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.30952,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.60777,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.97378,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",99.37653,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.79998,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.1803,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.5664,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.9078,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-04",101.1944,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.2846,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-06",101.3009,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-07",101.2594,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-08",101.1919,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-09",101.1311,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-10",101.0777,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-11",101.0215,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-12",100.9398,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-01",100.8158,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-02",100.6486,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-03",100.4349,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-04",100.1779,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-05",99.88361,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-06",99.59193,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-07",99.34737,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-08",99.16038,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-09",99.01186,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-10",98.88908,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-11",98.78976,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2022-12",98.71819,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-01",98.66199,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-02",98.59998,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-03",98.52467,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2023-04",98.44365,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-04",98.7314,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.18456,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-06",99.60137,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-07",99.97683,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.3086,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.5972,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.8467,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-11",101.0618,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1994-12",101.2489,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-01",101.4154,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-02",101.5683,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-03",101.7115,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-04",101.8454,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-05",101.9674,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-06",102.0742,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-07",102.1623,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-08",102.2267,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-09",102.2648,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-10",102.2758,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-11",102.2617,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1995-12",102.2241,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-01",102.1641,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-02",102.0815,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-03",101.9753,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-04",101.8458,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-05",101.6932,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-06",101.5207,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-07",101.3325,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-08",101.1362,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-09",100.9409,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-10",100.7562,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-11",100.5901,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.4485,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3315,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.2355,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.155,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.0832,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.0115,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-06",99.9303,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-07",99.83172,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-08",99.71169,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-09",99.57043,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-10",99.40958,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-11",99.23255,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1997-12",99.04614,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-01",98.85714,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-02",98.67579,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-03",98.50979,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-04",98.36694,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-05",98.25593,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.18689,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-07",98.17028,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-08",98.21384,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-09",98.32184,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-10",98.49604,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-11",98.73659,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.04086,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.40358,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.81773,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-03",100.2768,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.7726,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-05",101.1998,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-06",101.6432,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-07",102.0938,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-08",102.5403,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-09",102.97,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-10",103.3647,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-11",103.7021,
"IND","CLI","AMPLITUD","LTRENDIDX","M","1999-12",103.9599,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-01",104.1178,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-02",104.1651,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-03",104.105,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-04",103.9472,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-05",103.71,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-06",103.4137,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-07",103.0785,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-08",102.7235,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-09",102.3641,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-10",102.0149,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.6819,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.3672,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.0729,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.7987,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.5402,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.2957,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.0612,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.81641,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.57802,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.34798,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.12932,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.92695,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.74329,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.57603,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.42413,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-02",98.28427,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-03",98.15409,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-04",98.03156,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-05",97.9158,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-06",97.80636,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-07",97.70286,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-08",97.60802,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-09",97.5248,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-10",97.45866,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-11",97.41517,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2002-12",97.39969,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-01",97.41748,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-02",97.47359,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-03",97.57168,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.71115,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-05",97.88673,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.09105,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.31635,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.55429,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.79582,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.03265,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.25565,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.45671,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-01",99.62912,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-02",99.76967,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-03",99.87785,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-04",99.95532,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.0045,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.0305,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.0355,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.0208,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.98777,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-10",99.93775,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-11",99.87207,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2004-12",99.79347,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.70712,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.61859,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.53268,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.45411,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-05",99.38604,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-06",99.33054,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.28944,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.26264,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.2496,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.25076,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-11",99.26822,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2005-12",99.30289,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-01",99.35471,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-02",99.42215,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-03",99.50143,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-04",99.58733,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-05",99.67637,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-06",99.76994,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-07",99.87019,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-08",99.97842,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-09",100.0952,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-10",100.2199,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-11",100.3512,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2006-12",100.4871,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-01",100.6293,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-02",100.7799,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-03",100.9398,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-04",101.1091,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-05",101.2843,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-06",101.4544,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-07",101.608,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-08",101.7318,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-09",101.8119,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.8353,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.7896,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.671,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.482,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.2335,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-03",100.9413,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.6256,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.3038,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-06",99.99692,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.72707,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-08",99.51083,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-09",99.36098,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-10",99.28435,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-11",99.28525,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2008-12",99.36279,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-01",99.51173,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-02",99.72506,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-03",99.99344,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-04",100.3055,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-05",100.646,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-06",101,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-07",101.3555,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-08",101.7014,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-09",102.0285,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-10",102.3294,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-11",102.5973,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2009-12",102.8271,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-01",103.0161,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-02",103.1634,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-03",103.2708,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-04",103.3416,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-05",103.3771,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-06",103.3818,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-07",103.3587,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-08",103.3089,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-09",103.2323,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-10",103.1298,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-11",103.0012,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2010-12",102.8469,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-01",102.6678,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-02",102.4671,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-03",102.2475,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-04",102.0125,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.7628,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.5029,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.2373,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.9714,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.7115,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.4633,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-11",100.2297,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2011-12",100.0125,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.81282,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.62959,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.46156,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.30887,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.1713,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.04851,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-07",98.93916,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-08",98.84234,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-09",98.75603,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-10",98.67757,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-11",98.60496,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2012-12",98.53625,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-01",98.47019,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-02",98.40597,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-03",98.34529,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-04",98.29013,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-05",98.24222,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-06",98.20481,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-07",98.18332,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-08",98.18462,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-09",98.2098,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-10",98.26224,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-11",98.34038,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2013-12",98.44114,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-01",98.56649,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-02",98.71587,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-03",98.88726,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-04",99.07731,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-05",99.27827,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-06",99.47968,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-07",99.67505,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-08",99.85664,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.017,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.1551,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.2689,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.3555,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.4171,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.4528,
"IND","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.4663,
