"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.8161,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.6176,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.4397,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.399,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.4325,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.4399,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.3527,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.2289,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.1572,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1977,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.2709,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.2553,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.0525,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.74134,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.42049,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.1601,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",98.96255,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",98.84133,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",98.83688,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",98.95622,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",99.25529,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",99.79739,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.4321,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.968,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2533,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.355,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.3371,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2235,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0795,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9724,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.9621,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.0555,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.2831,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6733,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.0917,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.3534,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.3077,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0785,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.8108,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.5998,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.4592,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.4023,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.4526,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.5709,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.7287,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",101.9135,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.0947,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",102.2196,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",102.2139,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",102.0368,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",101.5834,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",100.7568,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.81789,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",99.1201,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.95762,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",99.17177,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",99.6077,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",100.1943,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",100.8026,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",101.298,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",101.5717,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",101.6841,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",101.6789,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",101.5582,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",101.3747,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",101.1687,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",100.9673,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",100.8062,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.7384,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.803,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.8997,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.8939,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.6876,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.3949,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.1717,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.132,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1957,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.261,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2746,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.2999,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4481,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.797,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.1874,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",101.3854,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.2034,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.8135,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.4344,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.2275,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.1814,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.2852,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.541,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8273,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.9943,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.9296,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.7425,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.5681,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.4933,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.4699,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.4239,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.3125,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",100.2038,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",100.2058,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.3917,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.6155,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.6696,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.4046,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.0185,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.78912,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.92607,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2673,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5968,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.758,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.779,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.701,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.546,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.3844,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.2974,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.3451,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.4615,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5595,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5684,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4887,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.3095,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0143,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.68604,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.4298,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.32735,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.32051,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.33833,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.3288,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.26588,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.11469,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.85021,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.5642,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.3875,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.43388,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.63472,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.92384,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.2681,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.60966,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.87473,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.98513,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.94625,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.73479,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.33583,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",98.95235,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",98.87836,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.35643,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1258,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.8658,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.3483,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.6189,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.7418,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.7552,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.7756,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.9377,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.3264,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.7685,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.0148,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.871,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.522,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1972,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0397,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.9522,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7658,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3402,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.7616,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.1401,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.55956,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.07089,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.75674,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.70486,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.80666,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.95634,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.0963,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.21457,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.3071,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.36159,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.36718,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.29166,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.1076,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.89962,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.77898,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.82208,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.92162,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.9179,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.67371,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.25243,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.72465,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.15193,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.67701,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.5219,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.88837,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.53836,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.19835,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.68,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",98.99096,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.13984,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.11195,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.00708,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",98.92346,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",98.91879,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",98.94987,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",98.95107,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",98.87687,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",98.77442,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",98.71564,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",98.75749,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",98.85874,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",98.96682,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",99.04541,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",99.09514,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",99.11705,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",99.10491,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.06537,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",98.99789,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.90211,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",98.81317,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",98.7827,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",98.85299,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",98.97276,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.078,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.12344,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.12848,
"IDN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.11897,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-01",100.6324,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-02",99.87032,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-03",99.24119,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-04",98.98057,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-05",99.11639,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-06",99.52409,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-07",99.8789,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-08",100.0406,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-09",100.286,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-10",100.8532,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-11",101.4034,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1985-12",101.7445,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-01",101.7217,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-02",101.4046,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-03",100.7872,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-04",100.5742,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-05",100.5684,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.0591,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-07",99.5305,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-08",99.38091,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-09",99.36473,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-10",99.21201,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-11",99.14351,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.20155,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.11304,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.05338,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.11844,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-04",99.03209,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-05",98.75619,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-06",98.81181,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-07",99.35163,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.0456,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.4511,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.2876,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.0292,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1987-12",99.86462,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-01",99.89674,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-02",99.83781,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-03",99.59357,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-04",99.7626,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-05",100.2073,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-06",100.6189,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-07",100.8942,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-08",101.1062,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.4339,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.8328,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-11",101.6486,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1988-12",101.2144,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-01",101.1544,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-02",100.9098,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-03",100.6485,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-04",100.5111,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-05",100.5498,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-06",100.895,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.1883,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.382,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.299,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-10",100.9674,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-11",101.0853,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1989-12",101.5909,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-01",101.9266,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-02",101.5604,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-03",101.0008,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.6951,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.5324,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-06",100.0611,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-07",99.53222,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-08",99.1966,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-09",99.39357,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-10",100.2407,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-11",100.7029,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1990-12",100.3875,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-01",99.46307,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.47632,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-03",97.92596,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-04",97.95803,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.35851,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-06",98.8148,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-07",99.01421,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-08",99.33252,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-09",100.0181,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-10",101.079,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-11",101.6269,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1991-12",101.6341,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-01",101.3268,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-02",100.7962,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-03",100.0713,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-04",99.44384,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-05",99.22433,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-06",99.37187,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-07",99.53734,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-08",99.64976,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-09",99.83884,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-10",100.0878,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-11",99.89737,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1992-12",99.65158,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.42826,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.24498,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.19427,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-04",99.18658,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-05",99.20654,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-06",99.40862,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-07",99.56889,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-08",99.67542,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-09",99.79735,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-10",99.94909,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-11",99.76286,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1993-12",99.83395,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-01",100.1165,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-02",100.3218,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-03",100.3408,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-04",100.537,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.9358,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-06",101.4088,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-07",101.7459,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-08",101.7977,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-09",101.5792,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-10",101.1887,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-11",101.0553,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.3022,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.4989,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.5876,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-03",101.5113,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.3592,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.5312,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-06",101.9805,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-07",102.2759,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-08",102.6792,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-09",103.0866,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-10",103.2707,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-11",102.8261,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1995-12",101.9534,
"GRC","BCI","AMPLITUD","LTRENDIDX","M","1996-01",100.9938,
